ID;rodada;hora;mandante;visitante;mandante_placar;visitante_placar;mandante_estado;visitante_estado;gcontra_mandante;gcontra_visitante;penalti_mandante;penalti_visitante
4800;19;16:00;Sao Paulo;Sport;2;0;SP;PE;1.0;0.0;0.0;0.0
4801;19;15:59;Criciuma;Corinthians;0;0;SC;SP;0.0;0.0;0.0;0.0
4802;19;15:59;Atletico-MG;Botafogo-RJ;1;0;MG;RJ;0.0;0.0;0.0;0.0
4803;19;16:00;Fluminense;Cruzeiro;3;3;RJ;MG;0.0;0.0;0.0;1.0
4803;19;16:00;Fluminense;Cruzeiro;3;3;RJ;MG;0.0;0.0;0.0;0.0
4804;19;18:28;Bahia;Coritiba;0;0;BA;PR;0.0;0.0;0.0;0.0
4805;19;18:30;Athletico-PR;Palmeiras;1;1;PR;SP;0.0;0.0;0.0;0.0
4805;19;18:30;Athletico-PR;Palmeiras;1;1;PR;SP;0.0;0.0;0.0;1.0
4806;19;18:30;Internacional;Figueirense;2;3;RS;SC;0.0;0.0;0.0;0.0
4806;19;18:30;Internacional;Figueirense;2;3;RS;SC;0.0;0.0;1.0;0.0
4807;20;19:29;Gremio;Athletico-PR;1;0;RS;PR;0.0;0.0;0.0;0.0
4808;20;19:30;Palmeiras;Criciuma;1;0;SP;SC;0.0;0.0;0.0;0.0
4809;20;19:30;Figueirense;Fluminense;1;1;SC;RJ;0.0;0.0;0.0;0.0
4809;20;19:30;Figueirense;Fluminense;1;1;SC;RJ;0.0;0.0;0.0;0.0
4810;20;21:00;Sport;Santos;3;1;PE;SP;0.0;0.0;0.0;0.0
4810;20;21:00;Sport;Santos;3;1;PE;SP;0.0;0.0;0.0;0.0
4811;20;21:02;Coritiba;Chapecoense;3;0;PR;SC;0.0;0.0;0.0;0.0
4812;20;22:00;Goias;Flamengo;1;0;GO;RJ;0.0;0.0;0.0;0.0
4813;20;22:00;Botafogo-RJ;Sao Paulo;2;4;RJ;SP;0.0;0.0;0.0;0.0
4813;20;22:00;Botafogo-RJ;Sao Paulo;2;4;RJ;SP;0.0;0.0;0.0;0.0
4814;20;22:00;Vitoria;Internacional;2;0;BA;RS;0.0;0.0;0.0;0.0
4815;20;19:32;Corinthians;Atletico-MG;1;0;SP;MG;0.0;0.0;0.0;0.0
4816;20;20:30;Cruzeiro;Bahia;2;1;MG;BA;0.0;0.0;0.0;0.0
4816;20;20:30;Cruzeiro;Bahia;2;1;MG;BA;0.0;0.0;1.0;0.0
4817;21;18:30;Fluminense;Palmeiras;3;0;RJ;SP;0.0;0.0;1.0;0.0
4818;21;18:30;Chapecoense;Sport;3;1;SC;PE;0.0;0.0;0.0;0.0
4818;21;18:30;Chapecoense;Sport;3;1;SC;PE;0.0;0.0;0.0;1.0
4819;21;20:59;Santos;Coritiba;2;1;SP;PR;0.0;0.0;0.0;0.0
4819;21;20:59;Santos;Coritiba;2;1;SP;PR;0.0;0.0;0.0;0.0
4820;21;15:59;Bahia;Figueirense;3;0;BA;SC;0.0;0.0;0.0;0.0
4821;21;16:00;Internacional;Botafogo-RJ;2;0;RS;RJ;0.0;0.0;0.0;0.0
4822;21;15:59;Flamengo;Corinthians;1;0;RJ;SP;0.0;0.0;0.0;0.0
4823;21;16:02;Sao Paulo;Cruzeiro;2;0;SP;MG;0.0;0.0;1.0;0.0
4824;21;18:29;Athletico-PR;Vitoria;2;0;PR;BA;0.0;0.0;0.0;0.0
4825;21;18:29;Atletico-MG;Gremio;0;0;MG;RS;0.0;0.0;0.0;0.0
4826;21;18:29;Criciuma;Goias;1;0;SC;GO;0.0;0.0;0.0;0.0
4827;22;19:29;Vitoria;Fluminense;3;1;BA;RJ;0.0;0.0;0.0;0.0
4827;22;19:29;Vitoria;Fluminense;3;1;BA;RJ;0.0;0.0;0.0;0.0
4828;22;19:31;Cruzeiro;Athletico-PR;2;0;MG;PR;0.0;0.0;0.0;0.0
4829;22;21:00;Sport;Internacional;0;0;PE;RS;0.0;0.0;0.0;0.0
4830;22;21:01;Figueirense;Criciuma;1;1;SC;SC;0.0;0.0;0.0;0.0
4830;22;21:01;Figueirense;Criciuma;1;1;SC;SC;0.0;0.0;0.0;0.0
4831;22;22:00;Botafogo-RJ;Bahia;2;3;RJ;BA;0.0;1.0;0.0;0.0
4831;22;22:00;Botafogo-RJ;Bahia;2;3;RJ;BA;0.0;0.0;1.0;0.0
4832;22;22:01;Palmeiras;Flamengo;2;2;SP;RJ;0.0;0.0;0.0;0.0
4832;22;22:01;Palmeiras;Flamengo;2;2;SP;RJ;0.0;0.0;0.0;0.0
4833;22;22:00;Coritiba;Sao Paulo;3;1;PR;SP;0.0;0.0;0.0;0.0
4833;22;22:00;Coritiba;Sao Paulo;3;1;PR;SP;0.0;0.0;0.0;0.0
4834;22;19:27;Corinthians;Chapecoense;1;1;SP;SC;0.0;1.0;0.0;0.0
4834;22;19:27;Corinthians;Chapecoense;1;1;SP;SC;0.0;0.0;0.0;0.0
4835;22;19:30;Goias;Atletico-MG;2;3;GO;MG;0.0;0.0;0.0;0.0
4835;22;19:30;Goias;Atletico-MG;2;3;GO;MG;0.0;0.0;0.0;0.0
4836;22;20:29;Gremio;Santos;0;0;RS;SP;0.0;0.0;0.0;0.0
4837;23;18:31;Athletico-PR;Internacional;0;1;PR;RS;0.0;0.0;0.0;0.0
4838;23;21:00;Criciuma;Botafogo-RJ;1;1;SC;RJ;0.0;0.0;0.0;1.0
4838;23;21:00;Criciuma;Botafogo-RJ;1;1;SC;RJ;0.0;0.0;1.0;0.0
4839;23;15:59;Cruzeiro;Atletico-MG;2;3;MG;MG;0.0;0.0;0.0;0.0
4839;23;15:59;Cruzeiro;Atletico-MG;2;3;MG;MG;0.0;0.0;0.0;0.0
4840;23;16:00;Flamengo;Fluminense;1;1;RJ;RJ;0.0;0.0;0.0;0.0
4840;23;16:00;Flamengo;Fluminense;1;1;RJ;RJ;0.0;0.0;0.0;0.0
4841;23;16:01;Sport;Coritiba;1;0;PE;PR;0.0;0.0;0.0;0.0
4842;23;16:00;Corinthians;Sao Paulo;3;2;SP;SP;0.0;0.0;2.0;0.0
4842;23;16:00;Corinthians;Sao Paulo;3;2;SP;SP;0.0;0.0;0.0;0.0
4843;23;15:59;Vitoria;Bahia;2;1;BA;BA;0.0;0.0;0.0;0.0
4843;23;15:59;Vitoria;Bahia;2;1;BA;BA;0.0;0.0;0.0;0.0
4844;23;18:31;Santos;Figueirense;3;1;SP;SC;0.0;0.0;0.0;1.0
4844;23;18:31;Santos;Figueirense;3;1;SP;SC;0.0;0.0;0.0;0.0
4845;23;18:29;Goias;Palmeiras;6;0;GO;SP;0.0;0.0;0.0;0.0
4846;23;18:30;Gremio;Chapecoense;1;0;RS;SC;0.0;0.0;0.0;0.0
4847;24;19:30;Internacional;Criciuma;3;0;RS;SC;0.0;0.0;0.0;0.0
4848;24;19:32;Coritiba;Cruzeiro;1;2;PR;MG;0.0;0.0;0.0;0.0
4848;24;19:32;Coritiba;Cruzeiro;1;2;PR;MG;0.0;0.0;0.0;1.0
4849;24;21:01;Bahia;Sport;1;0;BA;PE;0.0;0.0;0.0;0.0
4850;24;21:00;Chapecoense;Athletico-PR;3;0;SC;PR;0.0;0.0;0.0;0.0
4851;24;22:01;Sao Paulo;Flamengo;2;2;SP;RJ;0.0;0.0;0.0;0.0
4851;24;22:01;Sao Paulo;Flamengo;2;2;SP;RJ;0.0;0.0;1.0;0.0
4852;24;22:00;Figueirense;Corinthians;1;0;SC;SP;0.0;0.0;0.0;0.0
4853;24;22:00;Fluminense;Gremio;0;0;RJ;RS;0.0;0.0;0.0;0.0
4854;24;19:33;Palmeiras;Vitoria;2;0;SP;BA;0.0;0.0;0.0;0.0
4855;24;19:29;Botafogo-RJ;Goias;1;0;RJ;GO;0.0;0.0;0.0;0.0
4856;24;20:29;Atletico-MG;Santos;3;2;MG;SP;1.0;0.0;0.0;0.0
4856;24;20:29;Atletico-MG;Santos;3;2;MG;SP;0.0;0.0;0.0;0.0
4857;25;18:30;Chapecoense;Criciuma;1;1;SC;SC;0.0;0.0;0.0;0.0
4857;25;18:30;Chapecoense;Criciuma;1;1;SC;SC;0.0;0.0;0.0;0.0
4858;25;18:29;Sport;Cruzeiro;0;0;PE;MG;0.0;0.0;0.0;0.0
4859;25;21:01;Sao Paulo;Fluminense;1;3;SP;RJ;0.0;0.0;0.0;0.0
4859;25;21:01;Sao Paulo;Fluminense;1;3;SP;RJ;0.0;0.0;0.0;0.0
4860;25;16:00;Bahia;Flamengo;2;1;BA;RJ;0.0;0.0;1.0;0.0
4860;25;16:00;Bahia;Flamengo;2;1;BA;RJ;0.0;0.0;0.0;0.0
4861;25;16:00;Athletico-PR;Corinthians;1;0;PR;SP;0.0;0.0;1.0;0.0
4862;25;15:58;Botafogo-RJ;Gremio;0;2;RJ;RS;0.0;0.0;0.0;0.0
4863;25;16:01;Atletico-MG;Vitoria;2;0;MG;BA;0.0;0.0;0.0;0.0
4864;25;18:31;Figueirense;Palmeiras;3;1;SC;SP;0.0;0.0;0.0;0.0
4864;25;18:31;Figueirense;Palmeiras;3;1;SC;SP;0.0;0.0;0.0;0.0
4865;25;18:32;Internacional;Coritiba;4;2;RS;PR;0.0;0.0;0.0;0.0
4865;25;18:32;Internacional;Coritiba;4;2;RS;PR;0.0;0.0;0.0;0.0
4866;25;18:30;Santos;Goias;2;0;SP;GO;0.0;0.0;0.0;0.0
4867;26;19:30;Palmeiras;Chapecoense;4;2;SP;SC;0.0;0.0;0.0;0.0
4867;26;19:30;Palmeiras;Chapecoense;4;2;SP;SC;0.0;0.0;2.0;0.0
4868;26;16:20;Flamengo;Santos;0;1;RJ;SP;0.0;0.0;0.0;0.0
4869;26;16:21;Fluminense;Bahia;1;1;RJ;BA;0.0;0.0;0.0;0.0
4869;26;16:21;Fluminense;Bahia;1;1;RJ;BA;0.0;0.0;0.0;0.0
4870;26;16:24;Coritiba;Athletico-PR;1;0;PR;PR;0.0;0.0;0.0;0.0
4871;26;16:20;Vitoria;Botafogo-RJ;2;1;BA;RJ;0.0;0.0;0.0;0.0
4871;26;16:20;Vitoria;Botafogo-RJ;2;1;BA;RJ;0.0;0.0;1.0;0.0
4872;26;16:22;Gremio;Sao Paulo;0;1;RS;SP;0.0;0.0;0.0;1.0
4873;26;18:31;Corinthians;Sport;3;0;SP;PE;0.0;0.0;0.0;0.0
4874;26;18:31;Cruzeiro;Internacional;2;1;MG;RS;0.0;0.0;0.0;0.0
4874;26;18:31;Cruzeiro;Internacional;2;1;MG;RS;0.0;0.0;0.0;0.0
4875;26;18:30;Criciuma;Atletico-MG;3;1;SC;MG;0.0;0.0;0.0;0.0
4875;26;18:30;Criciuma;Atletico-MG;3;1;SC;MG;0.0;0.0;0.0;0.0
4876;26;20:59;Goias;Figueirense;1;0;GO;SC;0.0;0.0;0.0;0.0
4877;27;19:30;Botafogo-RJ;Palmeiras;0;1;RJ;SP;0.0;0.0;0.0;0.0
4878;27;19:31;Coritiba;Criciuma;1;0;PR;SC;0.0;0.0;0.0;0.0
4879;27;19:29;Sao Paulo;Athletico-PR;1;0;SP;PR;0.0;0.0;0.0;0.0
4880;27;21:02;Vitoria;Goias;2;2;BA;GO;0.0;0.0;0.0;0.0
4880;27;21:02;Vitoria;Goias;2;2;BA;GO;0.0;0.0;0.0;0.0
4881;27;22:00;Cruzeiro;Corinthians;0;1;MG;SP;0.0;0.0;0.0;0.0
4882;27;21:59;Gremio;Sport;2;0;RS;PE;0.0;0.0;0.0;0.0
4883;27;22:00;Figueirense;Flamengo;1;2;SC;RJ;0.0;0.0;0.0;0.0
4883;27;22:00;Figueirense;Flamengo;1;2;SC;RJ;0.0;0.0;0.0;0.0
4884;27;19:32;Santos;Bahia;1;0;SP;BA;0.0;0.0;0.0;0.0
4885;27;19:30;Fluminense;Atletico-MG;0;0;RJ;MG;0.0;0.0;0.0;0.0
4886;27;20:30;Chapecoense;Internacional;5;0;SC;RS;0.0;0.0;1.0;0.0
4696;9;18:33;Botafogo-RJ;Corinthians;1;0;RJ;SP;0.0;0.0;1.0;0.0
4698;28;18:30;Goias;Coritiba;3;0;GO;PR;0.0;0.0;0.0;0.0
4699;28;21:04;Palmeiras;Gremio;2;1;SP;RS;0.0;0.0;0.0;1.0
4699;28;21:04;Palmeiras;Gremio;2;1;SP;RS;0.0;0.0;0.0;0.0
4700;28;16:00;Flamengo;Cruzeiro;3;0;RJ;MG;1.0;0.0;0.0;0.0
4701;28;16:00;Bahia;Chapecoense;0;1;BA;SC;0.0;0.0;0.0;0.0
4702;28;16:01;Internacional;Fluminense;2;1;RS;RJ;0.0;0.0;0.0;0.0
4702;28;16:01;Internacional;Fluminense;2;1;RS;RJ;0.0;0.0;0.0;0.0
4703;28;16:01;Atletico-MG;Sao Paulo;1;0;MG;SP;0.0;0.0;0.0;0.0
4704;28;18:30;Athletico-PR;Figueirense;3;0;PR;SC;0.0;0.0;0.0;0.0
4705;28;18:32;Sport;Vitoria;1;2;PE;BA;0.0;0.0;0.0;0.0
4705;28;18:32;Sport;Vitoria;1;2;PE;BA;0.0;1.0;0.0;0.0
4706;28;18:30;Criciuma;Santos;3;0;SC;SP;0.0;0.0;0.0;0.0
4887;29;18:30;Goias;Gremio;0;0;GO;RS;0.0;0.0;0.0;0.0
4888;29;18:30;Sao Paulo;Bahia;2;1;SP;BA;0.0;0.0;0.0;0.0
4888;29;18:30;Sao Paulo;Bahia;2;1;SP;BA;0.0;0.0;0.0;0.0
4889;29;18:30;Fluminense;Criciuma;4;2;RJ;SC;0.0;0.0;0.0;0.0
4889;29;18:30;Fluminense;Criciuma;4;2;RJ;SC;0.0;0.0;1.0;0.0
4890;29;21:00;Atletico-MG;Chapecoense;1;0;MG;SC;0.0;0.0;0.0;0.0
4891;29;16:00;Athletico-PR;Flamengo;2;1;PR;RJ;0.0;0.0;1.0;0.0
4891;29;16:00;Athletico-PR;Flamengo;2;1;PR;RJ;0.0;0.0;0.0;0.0
4892;29;16:00;Figueirense;Coritiba;4;0;SC;PR;0.0;0.0;1.0;0.0
4893;29;16:01;Internacional;Corinthians;1;2;RS;SP;0.0;0.0;0.0;0.0
4893;29;16:01;Internacional;Corinthians;1;2;RS;SP;0.0;0.0;0.0;0.0
4894;29;16:04;Palmeiras;Santos;1;3;SP;SP;0.0;0.0;0.0;0.0
4894;29;16:04;Palmeiras;Santos;1;3;SP;SP;0.0;0.0;0.0;0.0
4895;29;18:31;Vitoria;Cruzeiro;0;1;BA;MG;0.0;0.0;0.0;0.0
4896;29;18:30;Botafogo-RJ;Sport;1;1;RJ;PE;0.0;0.0;0.0;0.0
4896;29;18:30;Botafogo-RJ;Sport;1;1;RJ;PE;0.0;0.0;0.0;0.0
4897;30;21:50;Bahia;Atletico-MG;1;1;BA;MG;0.0;0.0;0.0;0.0
4897;30;21:50;Bahia;Atletico-MG;1;1;BA;MG;0.0;0.0;0.0;0.0
4898;30;19:30;Corinthians;Vitoria;2;1;SP;BA;0.0;0.0;0.0;0.0
4898;30;19:30;Corinthians;Vitoria;2;1;SP;BA;0.0;0.0;0.0;0.0
4899;30;19:30;Flamengo;Internacional;2;0;RJ;RS;0.0;0.0;0.0;0.0
4900;30;19:31;Criciuma;Athletico-PR;0;1;SC;PR;0.0;0.0;0.0;0.0
4901;30;19:29;Cruzeiro;Palmeiras;1;1;MG;SP;0.0;0.0;0.0;0.0
4901;30;19:29;Cruzeiro;Palmeiras;1;1;MG;SP;0.0;0.0;0.0;0.0
4902;30;20:58;Gremio;Figueirense;1;0;RS;SC;0.0;0.0;1.0;0.0
4903;30;21:06;Coritiba;Botafogo-RJ;2;0;PR;RJ;0.0;0.0;0.0;0.0
4904;30;22:02;Chapecoense;Sao Paulo;0;0;SC;SP;0.0;0.0;0.0;0.0
4905;30;22:01;Santos;Fluminense;0;1;SP;RJ;0.0;0.0;0.0;0.0
4906;30;22:29;Sport;Goias;0;1;PE;GO;0.0;0.0;0.0;0.0
4907;31;16:19;Figueirense;Cruzeiro;1;1;SC;MG;0.0;0.0;0.0;0.0
4907;31;16:19;Figueirense;Cruzeiro;1;1;SC;MG;0.0;0.0;0.0;0.0
4908;31;16:21;Palmeiras;Corinthians;1;1;SP;SP;0.0;0.0;0.0;0.0
4908;31;16:21;Palmeiras;Corinthians;1;1;SP;SP;0.0;0.0;0.0;0.0
4909;31;16:20;Fluminense;Athletico-PR;2;1;RJ;PR;0.0;0.0;0.0;0.0
4909;31;16:20;Fluminense;Athletico-PR;2;1;RJ;PR;0.0;0.0;0.0;0.0
4910;31;18:29;Vitoria;Criciuma;3;1;BA;SC;0.0;0.0;0.0;0.0
4910;31;18:29;Vitoria;Criciuma;3;1;BA;SC;0.0;0.0;1.0;0.0
4911;31;18:30;Atletico-MG;Sport;3;2;MG;PE;0.0;0.0;0.0;0.0
4911;31;18:30;Atletico-MG;Sport;3;2;MG;PE;0.0;0.0;0.0;0.0
4912;31;18:30;Chapecoense;Santos;1;1;SC;SP;0.0;0.0;0.0;0.0
4912;31;18:30;Chapecoense;Santos;1;1;SC;SP;0.0;0.0;0.0;0.0
4913;31;18:30;Coritiba;Gremio;1;1;PR;RS;0.0;0.0;0.0;0.0
4913;31;18:30;Coritiba;Gremio;1;1;PR;RS;0.0;0.0;0.0;0.0
4914;31;20:59;Internacional;Bahia;2;0;RS;BA;0.0;0.0;0.0;0.0
4915;31;20:59;Botafogo-RJ;Flamengo;2;1;RJ;RJ;0.0;0.0;0.0;0.0
4915;31;20:59;Botafogo-RJ;Flamengo;2;1;RJ;RJ;0.0;0.0;0.0;0.0
4916;31;20:30;Sao Paulo;Goias;3;0;SP;GO;0.0;0.0;0.0;0.0
4917;32;19:30;Goias;Fluminense;0;2;GO;RJ;0.0;0.0;0.0;0.0
4918;32;19:29;Gremio;Vitoria;1;0;RS;BA;1.0;0.0;0.0;0.0
4919;32;20:59;Corinthians;Coritiba;2;2;SP;PR;0.0;0.0;0.0;0.0
4919;32;20:59;Corinthians;Coritiba;2;2;SP;PR;0.0;0.0;0.0;0.0
4920;32;16:59;Santos;Internacional;1;2;SP;RS;0.0;0.0;0.0;0.0
4920;32;16:59;Santos;Internacional;1;2;SP;RS;0.0;0.0;0.0;0.0
4921;32;17:00;Sport;Figueirense;1;0;PE;SC;0.0;0.0;1.0;0.0
4922;32;17:01;Cruzeiro;Botafogo-RJ;2;1;MG;RJ;0.0;1.0;0.0;0.0
4922;32;17:01;Cruzeiro;Botafogo-RJ;2;1;MG;RJ;0.0;0.0;0.0;0.0
4923;32;17:02;Criciuma;Sao Paulo;1;2;SC;SP;0.0;0.0;0.0;0.0
4923;32;17:02;Criciuma;Sao Paulo;1;2;SC;SP;0.0;0.0;0.0;0.0
4924;32;19:29;Athletico-PR;Atletico-MG;1;0;PR;MG;0.0;0.0;0.0;0.0
4925;32;19:28;Flamengo;Chapecoense;3;0;RJ;SC;0.0;0.0;0.0;0.0
4926;32;20:02;Bahia;Palmeiras;0;1;BA;SP;0.0;0.0;0.0;0.0
4927;33;19:29;Coritiba;Fluminense;1;0;PR;RJ;0.0;0.0;0.0;0.0
4928;33;19:31;Palmeiras;Atletico-MG;0;2;SP;MG;0.0;0.0;0.0;0.0
4929;33;20:59;Botafogo-RJ;Athletico-PR;0;2;RJ;PR;0.0;0.0;0.0;0.0
4930;33;17:01;Vitoria;Sao Paulo;1;2;BA;SP;0.0;0.0;0.0;0.0
4930;33;17:01;Vitoria;Sao Paulo;1;2;BA;SP;0.0;0.0;0.0;0.0
4931;33;17:02;Gremio;Internacional;4;1;RS;RS;0.0;0.0;0.0;0.0
4931;33;17:02;Gremio;Internacional;4;1;RS;RS;0.0;0.0;0.0;0.0
4932;33;17:01;Figueirense;Chapecoense;1;0;SC;SC;0.0;0.0;0.0;0.0
4933;33;17:00;Sport;Flamengo;2;2;PE;RJ;0.0;0.0;0.0;0.0
4933;33;17:00;Sport;Flamengo;2;2;PE;RJ;0.0;0.0;0.0;0.0
4934;33;19:30;Corinthians;Santos;1;0;SP;SP;0.0;0.0;0.0;0.0
4935;33;19:29;Cruzeiro;Criciuma;3;1;MG;SC;0.0;0.0;0.0;0.0
4935;33;19:29;Cruzeiro;Criciuma;3;1;MG;SC;0.0;0.0;0.0;0.0
4936;33;19:29;Goias;Bahia;3;0;GO;BA;0.0;0.0;0.0;0.0
4937;35;22:00;Sao Paulo;Internacional;1;1;SP;RS;0.0;0.0;0.0;0.0
4937;35;22:00;Sao Paulo;Internacional;1;1;SP;RS;0.0;0.0;0.0;0.0
4947;34;19:30;Criciuma;Gremio;0;3;SC;RS;0.0;0.0;0.0;0.0
4948;34;19:30;Fluminense;Botafogo-RJ;1;0;RJ;RJ;0.0;0.0;0.0;0.0
4949;34;17:03;Bahia;Corinthians;1;2;BA;SP;0.0;0.0;0.0;0.0
4949;34;17:03;Bahia;Corinthians;1;2;BA;SP;0.0;0.0;0.0;0.0
4950;34;16:59;Athletico-PR;Sport;0;1;PR;PE;0.0;0.0;0.0;0.0
4951;34;17:00;Flamengo;Coritiba;3;2;RJ;PR;0.0;0.0;0.0;0.0
4951;34;17:00;Flamengo;Coritiba;3;2;RJ;PR;0.0;0.0;0.0;0.0
4952;34;17:01;Santos;Cruzeiro;0;1;SP;MG;0.0;0.0;0.0;0.0
4953;34;17:00;Internacional;Goias;1;0;RS;GO;0.0;0.0;0.0;0.0
4954;34;19:31;Chapecoense;Vitoria;0;1;SC;BA;0.0;0.0;0.0;0.0
4955;34;19:31;Sao Paulo;Palmeiras;2;0;SP;SP;0.0;0.0;0.0;0.0
4956;34;19:30;Atletico-MG;Figueirense;1;1;MG;SC;0.0;0.0;0.0;0.0
4956;34;19:30;Atletico-MG;Figueirense;1;1;MG;SC;0.0;0.0;0.0;0.0
4938;35;19:31;Botafogo-RJ;Figueirense;0;1;RJ;SC;0.0;0.0;0.0;0.0
4939;35;19:30;Athletico-PR;Santos;1;1;PR;SP;0.0;0.0;0.0;0.0
4939;35;19:30;Athletico-PR;Santos;1;1;PR;SP;0.0;0.0;0.0;0.0
4940;35;21:00;Goias;Corinthians;0;1;GO;SP;0.0;1.0;0.0;0.0
4941;35;21:02;Vitoria;Coritiba;1;1;BA;PR;0.0;0.0;0.0;0.0
4941;35;21:02;Vitoria;Coritiba;1;1;BA;PR;0.0;0.0;0.0;0.0
4942;35;21:02;Criciuma;Bahia;0;1;SC;BA;0.0;0.0;0.0;0.0
4943;35;21:59;Atletico-MG;Flamengo;4;0;MG;RJ;0.0;0.0;1.0;0.0
4944;35;22:02;Palmeiras;Sport;0;2;SP;PE;0.0;0.0;0.0;0.0
4945;35;19:29;Fluminense;Chapecoense;1;4;RJ;SC;0.0;0.0;0.0;0.0
4945;35;19:29;Fluminense;Chapecoense;1;4;RJ;SC;1.0;0.0;0.0;0.0
4946;35;21:50;Gremio;Cruzeiro;1;2;RS;MG;0.0;0.0;0.0;0.0
4946;35;21:50;Gremio;Cruzeiro;1;2;RS;MG;0.0;0.0;0.0;0.0
4957;36;19:33;Internacional;Atletico-MG;2;1;RS;MG;0.0;0.0;0.0;1.0
4957;36;19:33;Internacional;Atletico-MG;2;1;RS;MG;0.0;0.0;0.0;0.0
4958;36;20:59;Bahia;Athletico-PR;1;2;BA;PR;0.0;1.0;0.0;0.0
4958;36;20:59;Bahia;Athletico-PR;1;2;BA;PR;0.0;0.0;0.0;0.0
4959;36;17:00;Santos;Sao Paulo;0;1;SP;SP;0.0;0.0;0.0;0.0
4960;36;16:59;Flamengo;Criciuma;1;1;RJ;SC;0.0;0.0;0.0;0.0
4960;36;16:59;Flamengo;Criciuma;1;1;RJ;SC;0.0;0.0;0.0;0.0
4961;36;17:00;Sport;Fluminense;2;2;PE;RJ;0.0;1.0;0.0;0.0
4961;36;17:00;Sport;Fluminense;2;2;PE;RJ;0.0;0.0;0.0;0.0
4962;36;17:01;Cruzeiro;Goias;2;1;MG;GO;0.0;0.0;0.0;0.0
4962;36;17:01;Cruzeiro;Goias;2;1;MG;GO;0.0;0.0;0.0;0.0
4963;36;17:01;Figueirense;Vitoria;2;0;SC;BA;0.0;0.0;0.0;0.0
4964;36;19:31;Corinthians;Gremio;1;0;SP;RS;0.0;0.0;0.0;0.0
4965;36;19:29;Chapecoense;Botafogo-RJ;2;0;SC;RJ;0.0;0.0;0.0;0.0
4966;36;19:32;Coritiba;Palmeiras;2;0;PR;SP;0.0;0.0;0.0;0.0
4967;37;19:30;Criciuma;Sport;2;2;SC;PE;0.0;0.0;0.0;0.0
4967;37;19:30;Criciuma;Sport;2;2;SC;PE;0.0;0.0;0.0;0.0
4968;37;19:33;Internacional;Palmeiras;3;1;RS;SP;0.0;0.0;0.0;0.0
4968;37;19:33;Internacional;Palmeiras;3;1;RS;SP;0.0;0.0;0.0;0.0
4969;37;20:59;Flamengo;Vitoria;4;0;RJ;BA;1.0;0.0;0.0;0.0
4970;37;17:02;Sao Paulo;Figueirense;1;1;SP;SC;0.0;0.0;0.0;0.0
4970;37;17:02;Sao Paulo;Figueirense;1;1;SP;SC;0.0;0.0;0.0;0.0
4971;37;17:01;Santos;Botafogo-RJ;2;0;SP;RJ;0.0;0.0;0.0;0.0
4972;37;16:59;Fluminense;Corinthians;5;2;RJ;SP;0.0;0.0;0.0;0.0
4972;37;16:59;Fluminense;Corinthians;5;2;RJ;SP;1.0;0.0;2.0;0.0
4973;37;17:00;Chapecoense;Cruzeiro;1;1;SC;MG;0.0;0.0;0.0;0.0
4973;37;17:00;Chapecoense;Cruzeiro;1;1;SC;MG;0.0;0.0;0.0;0.0
4974;37;19:30;Atletico-MG;Coritiba;1;2;MG;PR;0.0;0.0;0.0;0.0
4974;37;19:30;Atletico-MG;Coritiba;1;2;MG;PR;0.0;0.0;0.0;0.0
4975;37;19:29;Athletico-PR;Goias;1;0;PR;GO;0.0;0.0;0.0;0.0
4976;37;19:32;Bahia;Gremio;1;0;BA;RS;0.0;0.0;0.0;0.0
4977;38;16:33;Corinthians;Criciuma;2;1;SP;SC;0.0;0.0;0.0;0.0
4977;38;16:33;Corinthians;Criciuma;2;1;SP;SC;0.0;0.0;0.0;0.0
4978;38;16:33;Figueirense;Internacional;1;2;SC;RS;0.0;0.0;0.0;0.0
4978;38;16:33;Figueirense;Internacional;1;2;SC;RS;0.0;0.0;0.0;0.0
4979;38;17:02;Coritiba;Bahia;3;2;PR;BA;0.0;0.0;0.0;0.0
4979;38;17:02;Coritiba;Bahia;3;2;PR;BA;0.0;0.0;0.0;0.0
4980;38;17:01;Vitoria;Santos;0;1;BA;SP;0.0;0.0;0.0;0.0
4981;38;17:01;Sport;Sao Paulo;1;0;PE;SP;0.0;0.0;0.0;0.0
4982;38;17:00;Botafogo-RJ;Atletico-MG;0;0;RJ;MG;0.0;0.0;0.0;0.0
4983;38;17:05;Palmeiras;Athletico-PR;1;1;SP;PR;0.0;0.0;0.0;0.0
4983;38;17:05;Palmeiras;Athletico-PR;1;1;SP;PR;0.0;0.0;1.0;0.0
4984;38;17:00;Gremio;Flamengo;1;1;RS;RJ;0.0;0.0;0.0;0.0
4984;38;17:00;Gremio;Flamengo;1;1;RS;RJ;0.0;0.0;0.0;0.0
4985;38;17:05;Cruzeiro;Fluminense;2;1;MG;RJ;0.0;0.0;0.0;0.0
4985;38;17:05;Cruzeiro;Fluminense;2;1;MG;RJ;0.0;0.0;0.0;0.0
4986;38;17:00;Goias;Chapecoense;4;2;GO;SC;0.0;0.0;0.0;1.0
4986;38;17:00;Goias;Chapecoense;4;2;GO;SC;0.0;0.0;0.0;0.0
4987;1;18:32;Chapecoense;Coritiba;2;1;SC;PR;0.0;0.0;0.0;0.0
4987;1;18:32;Chapecoense;Coritiba;2;1;SC;PR;0.0;0.0;0.0;0.0
